Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,smoothed_mu,smoothed_sigma
fed-interest-rates-march-2024,March,2024,50+ bps decrease,2024-03-16,0.0015,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.522717643153093,0.08,5.5068983955101745,0.0800000028303455
fed-interest-rates-march-2024,March,2024,25 bps decrease,2024-03-16,0.011,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.522717643153093,0.08,5.5068983955101745,0.0800000028303455
fed-interest-rates-march-2024,March,2024,25 bps decrease,2024-03-17,0.007,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.538532560117272,0.08,5.5174431170458735,0.08000000188689702
fed-interest-rates-march-2024,March,2024,No change,2024-03-17,0.985,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.538532560117272,0.08,5.5174431170458735,0.08000000188689702
fed-interest-rates-march-2024,March,2024,50+ bps decrease,2024-03-17,0.0015,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.538532560117272,0.08,5.5174431170458735,0.08000000188689702
fed-interest-rates-march-2024,March,2024,25+ bps increase,2024-03-17,0.004,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.538532560117272,0.08,5.5174431170458735,0.08000000188689702
fed-interest-rates-march-2024,March,2024,No change,2024-03-18,0.991,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.538721327330358,0.08,5.524535853807369,0.08000000125793136
fed-interest-rates-march-2024,March,2024,25 bps decrease,2024-03-18,0.009,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.538721327330358,0.08,5.524535853807369,0.08000000125793136
fed-interest-rates-march-2024,March,2024,50+ bps decrease,2024-03-18,0.0015,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.538721327330358,0.08,5.524535853807369,0.08000000125793136
fed-interest-rates-march-2024,March,2024,25+ bps increase,2024-03-18,0.0035,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.538721327330358,0.08,5.524535853807369,0.08000000125793136
fed-interest-rates-march-2024,March,2024,50+ bps decrease,2024-03-19,0.0015,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.538716279232294,0.08,5.529262662282344,0.08000000083862091
fed-interest-rates-march-2024,March,2024,No change,2024-03-19,0.9925,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.538716279232294,0.08,5.529262662282344,0.08000000083862091
fed-interest-rates-march-2024,March,2024,25 bps decrease,2024-03-19,0.009,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.538716279232294,0.08,5.529262662282344,0.08000000083862091
fed-interest-rates-march-2024,March,2024,25+ bps increase,2024-03-19,0.0035,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.538716279232294,0.08,5.529262662282344,0.08000000083862091
fed-interest-rates-march-2024,March,2024,25 bps decrease,2024-03-20,0.0075,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.496868431242166,0.08,5.518464585268951,0.0800000005590806
fed-interest-rates-march-2024,March,2024,No change,2024-03-20,0.9925,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.496868431242166,0.08,5.518464585268951,0.0800000005590806
fed-interest-rates-march-2024,March,2024,50+ bps decrease,2024-03-20,0.0015,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.496868431242166,0.08,5.518464585268951,0.0800000005590806
fed-interest-rates-march-2024,March,2024,25+ bps increase,2024-03-20,0.0015,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.496868431242166,0.08,5.518464585268951,0.0800000005590806
fed-interest-rates-march-2024,March,2024,No change,2024-03-21,0.996,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.5061903427199255,0.08,5.514373171085943,0.0800000003727204
fed-interest-rates-march-2024,March,2024,25 bps decrease,2024-03-21,0.0045,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.5061903427199255,0.08,5.514373171085943,0.0800000003727204
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-04,0.036,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500974200639699,0.08,5.509906847603862,0.08000000024848028
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-04,0.0055,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500974200639699,0.08,5.509906847603862,0.08000000024848028
fed-interest-rates-may-2024,May,2024,No Change,2024-04-04,0.955,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500974200639699,0.08,5.509906847603862,0.08000000024848028
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-04,0.0135,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500974200639699,0.08,5.509906847603862,0.08000000024848028
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-05,0.0145,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.48309868991563,0.08,5.500970795041118,0.08000000016565353
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-05,0.0875,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.48309868991563,0.08,5.500970795041118,0.08000000016565353
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-05,0.0055,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.48309868991563,0.08,5.500970795041118,0.08000000016565353
fed-interest-rates-may-2024,May,2024,No Change,2024-04-05,0.8995,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.48309868991563,0.08,5.500970795041118,0.08000000016565353
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-06,0.004,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.5008000506483645,0.08,5.500913880243534,0.0800000001104357
fed-interest-rates-may-2024,May,2024,No Change,2024-04-06,0.9605,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.5008000506483645,0.08,5.500913880243534,0.0800000001104357
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-06,0.0125,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.5008000506483645,0.08,5.500913880243534,0.0800000001104357
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-06,0.0355,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.5008000506483645,0.08,5.500913880243534,0.0800000001104357
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-07,0.042,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500962818061899,0.08,5.500930192849656,0.08000000007362382
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-07,0.0025,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500962818061899,0.08,5.500930192849656,0.08000000007362382
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-07,0.018,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500962818061899,0.08,5.500930192849656,0.08000000007362382
fed-interest-rates-may-2024,May,2024,No Change,2024-04-07,0.9585,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500962818061899,0.08,5.500930192849656,0.08000000007362382
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-08,0.0025,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500846768639488,0.08,5.5009023847796,0.08000000004908256
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-08,0.0155,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500846768639488,0.08,5.5009023847796,0.08000000004908256
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-08,0.0395,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500846768639488,0.08,5.5009023847796,0.08000000004908256
fed-interest-rates-may-2024,May,2024,No Change,2024-04-08,0.9565,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500846768639488,0.08,5.5009023847796,0.08000000004908256
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-09,0.0025,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500671275453874,0.08,5.500825348337692,0.0800000000327217
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-09,0.0125,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500671275453874,0.08,5.500825348337692,0.0800000000327217
fed-interest-rates-may-2024,May,2024,No Change,2024-04-09,0.954,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500671275453874,0.08,5.500825348337692,0.0800000000327217
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-09,0.04,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500671275453874,0.08,5.500825348337692,0.0800000000327217
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-10,0.0025,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500786810192811,0.08,5.500812502289399,0.08000000002181448
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-10,0.0145,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500786810192811,0.08,5.500812502289399,0.08000000002181448
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-10,0.0405,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500786810192811,0.08,5.500812502289399,0.08000000002181448
fed-interest-rates-may-2024,May,2024,No Change,2024-04-10,0.9555,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500786810192811,0.08,5.500812502289399,0.08000000002181448
fed-interest-rates-may-2024,May,2024,No Change,2024-04-11,0.9675,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500788785723146,0.08,5.500804596767315,0.080000000014543
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-11,0.0125,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500788785723146,0.08,5.500804596767315,0.080000000014543
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-11,0.0035,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500788785723146,0.08,5.500804596767315,0.080000000014543
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-11,0.0175,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500788785723146,0.08,5.500804596767315,0.080000000014543
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-12,0.0165,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500849600347887,0.08,5.50081959796084,0.08000000000969534
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-12,0.006,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500849600347887,0.08,5.50081959796084,0.08000000000969534
fed-interest-rates-may-2024,May,2024,No Change,2024-04-12,0.972,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500849600347887,0.08,5.50081959796084,0.08000000000969534
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-12,0.0105,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500849600347887,0.08,5.50081959796084,0.08000000000969534
fed-interest-rates-may-2024,May,2024,No Change,2024-04-13,0.9715,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.500814401453443,0.08,5.500817865791708,0.08000000000646357
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-13,0.0055,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.500814401453443,0.08,5.500817865791708,0.08000000000646357
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-13,0.0105,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.500814401453443,0.08,5.500817865791708,0.08000000000646357
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-13,0.016,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.500814401453443,0.08,5.500817865791708,0.08000000000646357
fed-interest-rates-may-2024,May,2024,No Change,2024-04-14,0.9625,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.5012526637456265,0.08,5.500962798443014,0.08000000000430904
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-14,0.017,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.5012526637456265,0.08,5.500962798443014,0.08000000000430904
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-14,0.0205,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.5012526637456265,0.08,5.500962798443014,0.08000000000430904
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-14,0.005,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.5012526637456265,0.08,5.500962798443014,0.08000000000430904
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-15,0.0135,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501590544351724,0.08,5.501172047079251,0.08000000000287269
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-15,0.0175,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501590544351724,0.08,5.501172047079251,0.08000000000287269
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-15,0.0135,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501590544351724,0.08,5.501172047079251,0.08000000000287269
fed-interest-rates-may-2024,May,2024,No Change,2024-04-15,0.9635,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501590544351724,0.08,5.501172047079251,0.08000000000287269
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-16,0.0135,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501588047956301,0.08,5.501310714038268,0.08000000000191512
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-16,0.0135,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501588047956301,0.08,5.501310714038268,0.08000000000191512
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-16,0.017,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501588047956301,0.08,5.501310714038268,0.08000000000191512
fed-interest-rates-may-2024,May,2024,No Change,2024-04-16,0.9645,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501588047956301,0.08,5.501310714038268,0.08000000000191512
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-17,0.01,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501421335973916,0.08,5.5013475880168174,0.08000000000127674
fed-interest-rates-may-2024,May,2024,No Change,2024-04-17,0.9735,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501421335973916,0.08,5.5013475880168174,0.08000000000127674
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-17,0.0125,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501421335973916,0.08,5.5013475880168174,0.08000000000127674
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-17,0.0135,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501421335973916,0.08,5.5013475880168174,0.08000000000127674
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-18,0.01,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501241197859505,0.08,5.501312124631047,0.08000000000085117
fed-interest-rates-may-2024,May,2024,No Change,2024-04-18,0.9785,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501241197859505,0.08,5.501312124631047,0.08000000000085117
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-18,0.0115,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501241197859505,0.08,5.501312124631047,0.08000000000085117
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-18,0.0155,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501241197859505,0.08,5.501312124631047,0.08000000000085117
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-19,0.0135,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501509188983712,0.08,5.501377812748602,0.08000000000056745
fed-interest-rates-may-2024,May,2024,No Change,2024-04-19,0.9785,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501509188983712,0.08,5.501377812748602,0.08000000000056745
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-19,0.01,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501509188983712,0.08,5.501377812748602,0.08000000000056745
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-19,0.014,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501509188983712,0.08,5.501377812748602,0.08000000000056745
fed-interest-rates-may-2024,May,2024,No Change,2024-04-20,0.9775,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501333093260778,0.08,5.501362906252661,0.0800000000003783
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-20,0.012,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501333093260778,0.08,5.501362906252661,0.0800000000003783
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-20,0.01,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501333093260778,0.08,5.501362906252661,0.0800000000003783
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-20,0.0095,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501333093260778,0.08,5.501362906252661,0.0800000000003783
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-21,0.0115,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501355557697394,0.08,5.501360456734239,0.0800000000002522
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-21,0.01,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501355557697394,0.08,5.501360456734239,0.0800000000002522
fed-interest-rates-may-2024,May,2024,No Change,2024-04-21,0.9775,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501355557697394,0.08,5.501360456734239,0.0800000000002522
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-21,0.0095,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501355557697394,0.08,5.501360456734239,0.0800000000002522
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-22,0.01,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501354768308971,0.08,5.501358560592483,0.08000000000016813
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-22,0.0115,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501354768308971,0.08,5.501358560592483,0.08000000000016813
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-22,0.0095,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501354768308971,0.08,5.501358560592483,0.08000000000016813
fed-interest-rates-may-2024,May,2024,No Change,2024-04-22,0.977,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501354768308971,0.08,5.501358560592483,0.08000000000016813
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-23,0.012,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.501908804670358,0.08,5.501541975285109,0.08000000000011209
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-23,0.0085,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.501908804670358,0.08,5.501541975285109,0.08000000000011209
fed-interest-rates-may-2024,May,2024,No Change,2024-04-23,0.9795,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.501908804670358,0.08,5.501541975285109,0.08000000000011209
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-23,0.0105,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.501908804670358,0.08,5.501541975285109,0.08000000000011209
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-24,0.007,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.502070158772261,0.08,5.501718036447493,0.08000000000007473
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-24,0.0115,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.502070158772261,0.08,5.501718036447493,0.08000000000007473
fed-interest-rates-may-2024,May,2024,No Change,2024-04-24,0.979,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.502070158772261,0.08,5.501718036447493,0.08000000000007473
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-24,0.0085,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.502070158772261,0.08,5.501718036447493,0.08000000000007473
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-25,0.011,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.502110568335256,0.08,5.501848880410082,0.08000000000004984
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-25,0.0085,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.502110568335256,0.08,5.501848880410082,0.08000000000004984
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-25,0.008,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.502110568335256,0.08,5.501848880410082,0.08000000000004984
fed-interest-rates-may-2024,May,2024,No Change,2024-04-25,0.9795,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.502110568335256,0.08,5.501848880410082,0.08000000000004984
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-26,0.008,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.50175957039633,0.08,5.501819110405498,0.08000000000003324
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-26,0.009,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.50175957039633,0.08,5.501819110405498,0.08000000000003324
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-26,0.0085,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.50175957039633,0.08,5.501819110405498,0.08000000000003324
fed-interest-rates-may-2024,May,2024,No Change,2024-04-26,0.98,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.50175957039633,0.08,5.501819110405498,0.08000000000003324
fed-interest-rates-may-2024,May,2024,No Change,2024-04-27,0.982,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.50193896127085,0.08,5.501859060693949,0.08000000000002216
fed-interest-rates-may-2024,May,2024,25+ bps increase,2024-04-27,0.0085,5.5,0.25,Upper_Bound,5.75,"(5.5625, inf)",5.50193896127085,0.08,5.501859060693949,0.08000000000002216
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-27,0.008,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.50193896127085,0.08,5.501859060693949,0.08000000000002216
fed-interest-rates-may-2024,May,2024,25 bps decrease,2024-04-27,0.0065,5.5,-0.25,Exact_Bin,5.25,"(5.1875, 5.4375)",5.50193896127085,0.08,5.501859060693949,0.08000000000002216
fed-interest-rates-may-2024,May,2024,No Change,2024-04-28,0.9855,5.5,0.0,Exact_Bin,5.5,"(5.4375, 5.5625)",5.502464212707661,0.08,5.502060778031853,0.08000000000001478
fed-interest-rates-may-2024,May,2024,50+ bps decrease,2024-04-28,0.0075,5.5,-0.5,Lower_Bound,5.0,"(-inf, 4.9375)",5.502464212707661,0.08,5.502060778031853,0.08000000000001478
